"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","present","setSize","conjuction","task","correct","stimulus"
"","null","html-keyboard-response","612","1012670","0.0-1.0-1.305","null","","","","","","Correct!"
"","899","canvas-keyboard-response","613","1014073","0.0-1.0-0.306","j","false","40","true","response","true",""
"","null","html-keyboard-response","614","1015582","0.0-1.0-1.306","null","","","","","","Correct!"
"","734","canvas-keyboard-response","615","1016821","0.0-1.0-0.307","f","true","10","false","response","true",""
"","null","html-keyboard-response","616","1018334","0.0-1.0-1.307","null","","","","","","Correct!"
"","1487","canvas-keyboard-response","617","1020326","0.0-1.0-0.308","f","true","40","true","response","true",""
"","null","html-keyboard-response","618","1021838","0.0-1.0-1.308","null","","","","","","Correct!"
"","689","canvas-keyboard-response","619","1023032","0.0-1.0-0.309","f","true","30","false","response","true",""
"","null","html-keyboard-response","620","1024542","0.0-1.0-1.309","null","","","","","","Correct!"
"","1606","canvas-keyboard-response","621","1026653","0.0-1.0-0.310","j","false","20","true","response","true",""
"","null","html-keyboard-response","622","1028166","0.0-1.0-1.310","null","","","","","","Correct!"
"","1710","canvas-keyboard-response","623","1030381","0.0-1.0-0.311","j","false","30","true","response","true",""
"","null","html-keyboard-response","624","1031894","0.0-1.0-1.311","null","","","","","","Correct!"
"","571","canvas-keyboard-response","625","1032970","0.0-1.0-0.312","f","true","10","false","response","true",""
"","null","html-keyboard-response","626","1034486","0.0-1.0-1.312","null","","","","","","Correct!"
"","759","canvas-keyboard-response","627","1035749","0.0-1.0-0.313","f","true","10","false","response","true",""
"","null","html-keyboard-response","628","1037262","0.0-1.0-1.313","null","","","","","","Correct!"
"","663","canvas-keyboard-response","629","1038430","0.0-1.0-0.314","j","false","20","false","response","true",""
"","null","html-keyboard-response","630","1039942","0.0-1.0-1.314","null","","","","","","Correct!"
"","1294","canvas-keyboard-response","631","1041741","0.0-1.0-0.315","j","false","40","true","response","true",""
"","null","html-keyboard-response","632","1043254","0.0-1.0-1.315","null","","","","","","Correct!"
"","1069","canvas-keyboard-response","633","1044828","0.0-1.0-0.316","j","false","10","true","response","true",""
"","null","html-keyboard-response","634","1046342","0.0-1.0-1.316","null","","","","","","Correct!"
"","735","canvas-keyboard-response","635","1047581","0.0-1.0-0.317","f","true","40","false","response","true",""
"","null","html-keyboard-response","636","1049094","0.0-1.0-1.317","null","","","","","","Correct!"
"","791","canvas-keyboard-response","637","1050389","0.0-1.0-0.318","f","true","10","true","response","true",""
"","null","html-keyboard-response","638","1051902","0.0-1.0-1.318","null","","","","","","Correct!"
"","1051","canvas-keyboard-response","639","1053458","0.0-1.0-0.319","j","false","20","false","response","true",""
"","null","html-keyboard-response","640","1054974","0.0-1.0-1.319","null","","","","","","Correct!"
"","20186","html-button-response","641","1075677","0.0-2.0","0","","","","","","<p><b>Results</b></p>
          <p>In the table, you can see mean response times for different search conditions:</p>
          <table><tr><th>Search type</th><th>Set size</th><th>Mean RT present</th><th>Mean RT absent</th></tr><tr><td>Feature</td><td>10</td><td>870.9</td><td>859.3</td></tr><tr><td>Feature</td><td>20</td><td>815.4</td><td>984.95</td></tr><tr><td>Feature</td><td>30</td><td>864.55</td><td>1164.7</td></tr><tr><td>Feature</td><td>40</td><td>1020.85</td><td>1218.35</td></tr><tr><td>Conjunction</td><td>10</td><td>1304.5</td><td>917.75</td></tr><tr><td>Conjunction</td><td>20</td><td>1258.25</td><td>1263.1</td></tr><tr><td>Conjunction</td><td>30</td><td>1327.2</td><td>1836.05</td></tr><tr><td>Conjunction</td><td>40</td><td>1458.55</td><td>1757.85</td></tr></table>
          <p>Press any key to <b>save</b> the data and complete the experiment. Thank you!</p>"
